country,year,sex,age,suicides_no,suicides/100k pop,generation
Argentina,2015,male,5-14 years,39,1.06,Generation Z
Argentina,2015,female,5-14 years,19,0.54,Generation Z
Armenia,2000,male,75+ years,4,10.64,G.I. Generation
Armenia,2000,female,75+ years,5,7.52,G.I. Generation
Armenia,2000,male,55-74 years,14,5.98,Silent
Armenia,2000,male,35-54 years,18,3.74,Boomers
Armenia,2000,male,25-34 years,5,1.76,Generation X
Armenia,2000,male,15-24 years,6,1.68,Generation X
Armenia,2000,female,25-34 years,4,1.43,Generation X
Armenia,2000,female,55-74 years,4,1.37,Silent
Armenia,2000,female,35-54 years,1,0.18,Boomers
Armenia,2000,female,15-24 years,0,0.0,Generation X
Armenia,2000,female,5-14 years,0,0.0,Millenials
Armenia,2000,male,5-14 years,0,0.0,Millenials
Armenia,2001,male,55-74 years,17,7.47,Silent
Armenia,2001,male,75+ years,3,7.46,Silent
Armenia,2001,female,75+ years,4,6.03,Silent
Armenia,2001,male,35-54 years,19,3.85,Boomers
Armenia,2001,female,55-74 years,4,1.38,Silent
Armenia,2001,male,15-24 years,4,1.11,Millenials
Armenia,2001,male,5-14 years,3,0.89,Millenials
Armenia,2001,male,25-34 years,2,0.7,Generation X
Armenia,2001,female,35-54 years,3,0.53,Boomers
Armenia,2001,female,25-34 years,1,0.36,Generation X
Armenia,2001,female,15-24 years,0,0.0,Millenials
Armenia,2001,female,5-14 years,0,0.0,Millenials
Armenia,2002,male,75+ years,3,10.32,Silent
Armenia,2002,male,55-74 years,19,9.67,Silent
Armenia,2002,male,25-34 years,12,5.81,Generation X
Armenia,2002,male,35-54 years,22,5.26,Boomers
Armenia,2002,female,75+ years,1,1.71,Silent
Armenia,2002,male,15-24 years,5,1.7,Millenials
Armenia,2002,female,35-54 years,6,1.28,Boomers
Armenia,2002,female,55-74 years,3,1.19,Silent
Armenia,2002,female,25-34 years,1,0.45,Generation X
Armenia,2002,male,5-14 years,1,0.34,Millenials
Armenia,2002,female,15-24 years,1,0.34,Millenials
Armenia,2002,female,5-14 years,0,0.0,Millenials
Armenia,2003,male,75+ years,3,9.23,Silent
Armenia,2003,male,55-74 years,14,7.21,Silent
Armenia,2003,male,35-54 years,21,4.96,Boomers
Armenia,2003,female,75+ years,3,4.77,Silent
Armenia,2003,male,25-34 years,10,4.75,Generation X
Armenia,2003,female,55-74 years,3,1.2,Silent
Armenia,2003,female,35-54 years,3,0.63,Boomers
Armenia,2003,male,5-14 years,1,0.35,Millenials
Armenia,2003,male,15-24 years,1,0.33,Millenials
Armenia,2003,female,15-24 years,0,0.0,Millenials
Armenia,2003,female,25-34 years,0,0.0,Generation X
Armenia,2003,female,5-14 years,0,0.0,Millenials
Armenia,2006,male,75+ years,6,12.47,Silent
Armenia,2006,male,55-74 years,21,11.38,Silent
Armenia,2006,male,35-54 years,17,4.63,Boomers
Armenia,2006,male,15-24 years,10,3.62,Millenials
Armenia,2006,female,55-74 years,8,3.35,Silent
Armenia,2006,male,25-34 years,6,3.19,Generation X
Armenia,2006,female,75+ years,2,2.54,Silent
Armenia,2006,female,35-54 years,5,1.11,Boomers
Armenia,2006,female,25-34 years,2,0.93,Generation X
Armenia,2006,male,5-14 years,1,0.45,Millenials
Armenia,2006,female,15-24 years,0,0.0,Millenials
Armenia,2006,female,5-14 years,0,0.0,Millenials
Armenia,2007,male,75+ years,7,14.2,Silent
Armenia,2007,male,55-74 years,13,7.02,Silent
Armenia,2007,male,35-54 years,19,5.25,Boomers
Armenia,2007,female,55-74 years,8,3.32,Silent
Armenia,2007,male,15-24 years,7,2.57,Millenials
Armenia,2007,male,25-34 years,4,2.09,Generation X
Armenia,2007,female,35-54 years,8,1.8,Boomers
Armenia,2007,female,75+ years,1,1.26,Silent
Armenia,2007,female,15-24 years,3,1.04,Millenials
Armenia,2007,male,5-14 years,1,0.47,Generation Z
Armenia,2007,female,25-34 years,0,0.0,Generation X
Armenia,2007,female,5-14 years,0,0.0,Generation Z
Armenia,2008,male,75+ years,7,14.93,Silent
Armenia,2008,male,55-74 years,18,9.05,Silent
Armenia,2008,male,35-54 years,11,2.56,Boomers
Armenia,2008,female,35-54 years,10,2.09,Boomers
Armenia,2008,female,55-74 years,5,1.92,Silent
Armenia,2008,male,25-34 years,4,1.6,Generation X
Armenia,2008,male,15-24 years,3,0.94,Millenials
Armenia,2008,female,25-34 years,2,0.79,Generation X
Armenia,2008,female,5-14 years,1,0.5,Generation Z
Armenia,2008,male,5-14 years,1,0.45,Generation Z
Armenia,2008,female,15-24 years,1,0.32,Millenials
Armenia,2008,female,75+ years,0,0.0,Silent
Armenia,2009,male,75+ years,8,15.76,Silent
Armenia,2009,male,55-74 years,11,5.8,Silent
Armenia,2009,male,35-54 years,17,4.83,Boomers
Armenia,2009,male,15-24 years,5,1.92,Millenials
Armenia,2009,female,75+ years,1,1.25,Silent
Armenia,2009,female,55-74 years,3,1.21,Silent
Armenia,2009,male,25-34 years,2,1.01,Generation X
Armenia,2009,female,25-34 years,2,0.87,Generation X
Armenia,2009,female,35-54 years,3,0.69,Boomers
Armenia,2009,female,15-24 years,1,0.36,Millenials
Armenia,2009,female,5-14 years,0,0.0,Generation Z
Armenia,2009,male,5-14 years,0,0.0,Generation Z
Armenia,2010,male,75+ years,6,11.47,Silent
Armenia,2010,male,55-74 years,13,6.73,Silent
Armenia,2010,male,25-34 years,10,4.93,Generation X
Armenia,2010,male,35-54 years,15,4.33,Generation X
Armenia,2010,male,15-24 years,8,3.17,Millenials
Armenia,2010,female,55-74 years,7,2.76,Silent
Armenia,2010,female,75+ years,2,2.45,Silent
Armenia,2010,female,5-14 years,2,1.2,Generation Z
Armenia,2010,female,35-54 years,5,1.17,Generation X
Armenia,2010,male,5-14 years,2,1.04,Generation Z
Armenia,2010,female,15-24 years,2,0.74,Millenials
Armenia,2010,female,25-34 years,1,0.42,Generation X
Armenia,2011,female,75+ years,6,6.92,Silent
Armenia,2011,male,35-54 years,23,6.74,Generation X
Armenia,2011,male,55-74 years,11,5.64,Boomers
Armenia,2011,male,25-34 years,8,3.81,Millenials
Armenia,2011,male,75+ years,2,3.6,Silent
Armenia,2011,male,15-24 years,7,2.85,Millenials
Armenia,2011,female,15-24 years,4,1.54,Millenials
Armenia,2011,female,55-74 years,3,1.17,Boomers
Armenia,2011,female,35-54 years,3,0.71,Generation X
Armenia,2011,female,25-34 years,0,0.0,Millenials
Armenia,2011,female,5-14 years,0,0.0,Generation Z
Armenia,2011,male,5-14 years,0,0.0,Generation Z
Armenia,2012,male,75+ years,5,8.83,Silent
Armenia,2012,male,35-54 years,26,6.9,Generation X
Armenia,2012,male,55-74 years,11,5.18,Boomers
Armenia,2012,male,25-34 years,11,4.48,Millenials
Armenia,2012,female,75+ years,3,3.29,Silent
Armenia,2012,male,15-24 years,5,1.96,Millenials
Armenia,2012,female,35-54 years,7,1.63,Generation X
Armenia,2012,female,25-34 years,4,1.54,Millenials
Armenia,2012,female,55-74 years,4,1.46,Boomers
Armenia,2012,female,15-24 years,2,0.78,Millenials
Armenia,2012,male,5-14 years,1,0.52,Generation Z
Armenia,2012,female,5-14 years,0,0.0,Generation Z
Armenia,2013,male,75+ years,7,11.94,Silent
Armenia,2013,female,75+ years,6,6.31,Silent
Armenia,2013,male,55-74 years,11,5.04,Boomers
Armenia,2013,female,55-74 years,11,3.92,Boomers
Armenia,2013,male,25-34 years,9,3.59,Millenials
Armenia,2013,male,35-54 years,13,3.51,Generation X
Armenia,2013,female,35-54 years,6,1.42,Generation X
Armenia,2013,male,15-24 years,2,0.82,Millenials
Armenia,2013,male,5-14 years,1,0.52,Generation Z
Armenia,2013,female,15-24 years,1,0.41,Millenials
Armenia,2013,female,25-34 years,0,0.0,Millenials
Armenia,2013,female,5-14 years,0,0.0,Generation Z
Armenia,2014,male,75+ years,9,14.97,Silent
Armenia,2014,female,75+ years,6,6.12,Silent
Armenia,2014,male,55-74 years,12,5.35,Boomers
Armenia,2014,male,35-54 years,13,3.58,Generation X
Armenia,2014,male,25-34 years,6,2.37,Millenials
Armenia,2014,female,55-74 years,4,1.38,Boomers
Armenia,2014,male,15-24 years,3,1.3,Millenials
Armenia,2014,female,15-24 years,2,0.88,Millenials
Armenia,2014,female,5-14 years,1,0.58,Generation Z
Armenia,2014,female,35-54 years,2,0.48,Generation X
Armenia,2014,female,25-34 years,0,0.0,Millenials
Armenia,2014,male,5-14 years,0,0.0,Generation Z
Armenia,2015,male,75+ years,12,19.56,Silent
Armenia,2015,male,55-74 years,16,6.92,Boomers
Armenia,2015,female,75+ years,5,4.96,Silent
Armenia,2015,male,35-54 years,15,4.21,Generation X
Armenia,2015,male,25-34 years,10,3.91,Millenials
Armenia,2015,female,55-74 years,5,1.68,Boomers
Armenia,2015,female,15-24 years,3,1.42,Millenials
Armenia,2015,female,35-54 years,4,0.97,Generation X
Armenia,2015,male,15-24 years,2,0.92,Millenials
Armenia,2015,female,25-34 years,2,0.73,Millenials
Armenia,2015,female,5-14 years,0,0.0,Generation Z
Armenia,2015,male,5-14 years,0,0.0,Generation Z
Aruba,2000,female,75+ years,2,133.42,G.I. Generation
Aruba,2000,male,75+ years,1,101.11,G.I. Generation
Aruba,2000,male,25-34 years,3,43.94,Generation X
Aruba,2000,male,35-54 years,2,14.06,Boomers
Aruba,2000,female,35-54 years,2,12.8,Boomers
Aruba,2000,female,15-24 years,0,0.0,Generation X
Aruba,2000,female,25-34 years,0,0.0,Generation X
Aruba,2000,female,5-14 years,0,0.0,Millenials
Aruba,2000,female,55-74 years,0,0.0,Silent
Aruba,2000,male,15-24 years,0,0.0,Generation X
Aruba,2000,male,5-14 years,0,0.0,Millenials
Aruba,2000,male,55-74 years,0,0.0,Silent
Aruba,2001,male,35-54 years,4,27.28,Boomers
Aruba,2001,female,15-24 years,0,0.0,Millenials
Aruba,2001,female,25-34 years,0,0.0,Generation X
Aruba,2001,female,35-54 years,0,0.0,Boomers
Aruba,2001,female,5-14 years,0,0.0,Millenials
Aruba,2001,female,55-74 years,0,0.0,Silent
Aruba,2001,female,75+ years,0,0.0,Silent
Aruba,2001,male,15-24 years,0,0.0,Millenials
Aruba,2001,male,25-34 years,0,0.0,Generation X
Aruba,2001,male,5-14 years,0,0.0,Millenials
Aruba,2001,male,55-74 years,0,0.0,Silent
Aruba,2001,male,75+ years,0,0.0,Silent
Aruba,2002,male,55-74 years,4,65.4,Silent
Aruba,2002,male,25-34 years,2,30.96,Generation X
Aruba,2002,male,15-24 years,1,16.84,Millenials
Aruba,2002,male,35-54 years,2,13.26,Boomers
Aruba,2002,female,15-24 years,0,0.0,Millenials
Aruba,2002,female,25-34 years,0,0.0,Generation X
Aruba,2002,female,35-54 years,0,0.0,Boomers
Aruba,2002,female,5-14 years,0,0.0,Millenials
Aruba,2002,female,55-74 years,0,0.0,Silent
Aruba,2002,female,75+ years,0,0.0,Silent
Aruba,2002,male,5-14 years,0,0.0,Millenials
Aruba,2002,male,75+ years,0,0.0,Silent
Aruba,2003,male,35-54 years,2,12.93,Boomers
Aruba,2003,female,15-24 years,0,0.0,Millenials
Aruba,2003,female,25-34 years,0,0.0,Generation X
Aruba,2003,female,35-54 years,0,0.0,Boomers
Aruba,2003,female,5-14 years,0,0.0,Millenials
Aruba,2003,female,55-74 years,0,0.0,Silent
Aruba,2003,female,75+ years,0,0.0,Silent
Aruba,2003,male,15-24 years,0,0.0,Millenials
Aruba,2003,male,25-34 years,0,0.0,Generation X
Aruba,2003,male,5-14 years,0,0.0,Millenials
Aruba,2003,male,55-74 years,0,0.0,Silent
Aruba,2003,male,75+ years,0,0.0,Silent
Aruba,2004,male,75+ years,1,88.03,Silent
Aruba,2004,male,55-74 years,3,44.76,Silent
Aruba,2004,male,25-34 years,1,16.22,Generation X
Aruba,2004,female,15-24 years,1,15.04,Millenials
Aruba,2004,male,35-54 years,2,12.67,Boomers
Aruba,2004,female,25-34 years,0,0.0,Generation X
Aruba,2004,female,35-54 years,0,0.0,Boomers
Aruba,2004,female,5-14 years,0,0.0,Millenials
Aruba,2004,female,55-74 years,0,0.0,Silent
Aruba,2004,female,75+ years,0,0.0,Silent
Aruba,2004,male,15-24 years,0,0.0,Millenials
Aruba,2004,male,5-14 years,0,0.0,Millenials
Aruba,2005,male,55-74 years,2,28.62,Silent
Aruba,2005,male,35-54 years,3,18.74,Boomers
Aruba,2005,female,15-24 years,1,14.61,Millenials
Aruba,2005,female,25-34 years,1,14.28,Generation X
Aruba,2005,female,55-74 years,1,12.29,Silent
Aruba,2005,female,35-54 years,2,11.04,Boomers
Aruba,2005,female,5-14 years,0,0.0,Millenials
Aruba,2005,female,75+ years,0,0.0,Silent
Aruba,2005,male,15-24 years,0,0.0,Millenials
Aruba,2005,male,25-34 years,0,0.0,Generation X
Aruba,2005,male,5-14 years,0,0.0,Millenials
Aruba,2005,male,75+ years,0,0.0,Silent
Aruba,2006,male,25-34 years,4,66.73,Generation X
Aruba,2006,male,35-54 years,3,18.65,Boomers
Aruba,2006,female,35-54 years,2,10.93,Boomers
Aruba,2006,female,15-24 years,0,0.0,Millenials
Aruba,2006,female,25-34 years,0,0.0,Generation X
Aruba,2006,female,5-14 years,0,0.0,Millenials
Aruba,2006,female,55-74 years,0,0.0,Silent
Aruba,2006,female,75+ years,0,0.0,Silent
Aruba,2006,male,15-24 years,0,0.0,Millenials
Aruba,2006,male,5-14 years,0,0.0,Millenials
Aruba,2006,male,55-74 years,0,0.0,Silent
Aruba,2006,male,75+ years,0,0.0,Silent
Aruba,2007,male,25-34 years,2,33.7,Generation X
Aruba,2007,male,35-54 years,3,18.7,Boomers
Aruba,2007,male,15-24 years,1,15.53,Millenials
Aruba,2007,male,55-74 years,1,13.09,Silent
Aruba,2007,female,55-74 years,1,11.17,Silent
Aruba,2007,female,15-24 years,0,0.0,Millenials
Aruba,2007,female,25-34 years,0,0.0,Generation X
Aruba,2007,female,35-54 years,0,0.0,Boomers
Aruba,2007,female,5-14 years,0,0.0,Generation Z
Aruba,2007,female,75+ years,0,0.0,Silent
Aruba,2007,male,5-14 years,0,0.0,Generation Z
Aruba,2007,male,75+ years,0,0.0,Silent
Aruba,2008,male,25-34 years,1,17.1,Generation X
Aruba,2008,male,55-74 years,1,12.56,Silent
Aruba,2008,male,35-54 years,1,6.28,Boomers
Aruba,2008,female,35-54 years,1,5.5,Boomers
Aruba,2008,female,15-24 years,0,0.0,Millenials
Aruba,2008,female,25-34 years,0,0.0,Generation X
Aruba,2008,female,5-14 years,0,0.0,Generation Z
Aruba,2008,female,55-74 years,0,0.0,Silent
Aruba,2008,female,75+ years,0,0.0,Silent
Aruba,2008,male,15-24 years,0,0.0,Millenials
Aruba,2008,male,5-14 years,0,0.0,Generation Z
Aruba,2008,male,75+ years,0,0.0,Silent
Aruba,2009,male,25-34 years,1,17.46,Generation X
Aruba,2009,male,35-54 years,2,12.71,Boomers
Aruba,2009,male,55-74 years,1,12.06,Silent
Aruba,2009,female,15-24 years,0,0.0,Millenials
Aruba,2009,female,25-34 years,0,0.0,Generation X
Aruba,2009,female,35-54 years,0,0.0,Boomers
Aruba,2009,female,5-14 years,0,0.0,Generation Z
Aruba,2009,female,55-74 years,0,0.0,Silent
Aruba,2009,female,75+ years,0,0.0,Silent
Aruba,2009,male,15-24 years,0,0.0,Millenials
Aruba,2009,male,5-14 years,0,0.0,Generation Z
Aruba,2009,male,75+ years,0,0.0,Silent
Aruba,2010,male,35-54 years,4,25.74,Generation X
Aruba,2010,male,55-74 years,2,23.09,Silent
Aruba,2010,female,55-74 years,1,9.82,Silent
Aruba,2010,female,15-24 years,0,0.0,Millenials
Aruba,2010,female,25-34 years,0,0.0,Generation X
Aruba,2010,female,35-54 years,0,0.0,Generation X
Aruba,2010,female,5-14 years,0,0.0,Generation Z
Aruba,2010,female,75+ years,0,0.0,Silent
Aruba,2010,male,15-24 years,0,0.0,Millenials
Aruba,2010,male,25-34 years,0,0.0,Generation X
Aruba,2010,male,5-14 years,0,0.0,Generation Z
Aruba,2010,male,75+ years,0,0.0,Silent
Aruba,2011,male,55-74 years,3,33.56,Boomers
Aruba,2011,male,35-54 years,3,19.5,Generation X
Aruba,2011,female,25-34 years,1,15.96,Millenials
Aruba,2011,male,15-24 years,1,14.91,Millenials
Aruba,2011,female,55-74 years,1,9.49,Boomers
Aruba,2011,female,15-24 years,0,0.0,Millenials
Aruba,2011,female,35-54 years,0,0.0,Generation X
Aruba,2011,female,5-14 years,0,0.0,Generation Z
Aruba,2011,female,75+ years,0,0.0,Silent
Aruba,2011,male,25-34 years,0,0.0,Millenials
Aruba,2011,male,5-14 years,0,0.0,Generation Z
Aruba,2011,male,75+ years,0,0.0,Silent
Australia,2000,male,25-34 years,466,32.57,Generation X
Australia,2000,male,75+ years,115,27.64,G.I. Generation
Australia,2000,male,35-54 years,745,26.9,Boomers
Australia,2000,male,15-24 years,271,20.33,Generation X
Australia,2000,male,55-74 years,281,18.46,Silent
Australia,2000,female,25-34 years,106,7.33,Generation X
Australia,2000,female,35-54 years,200,7.19,Boomers
Australia,2000,female,15-24 years,78,6.07,Generation X
Australia,2000,female,55-74 years,87,5.62,Silent
Australia,2000,female,75+ years,33,5.05,G.I. Generation
Australia,2000,male,5-14 years,8,0.58,Millenials
Australia,2000,female,5-14 years,1,0.08,Millenials
Australia,2001,male,25-34 years,489,34.25,Generation X
Australia,2001,male,35-54 years,752,26.82,Boomers
Australia,2001,male,75+ years,115,26.28,Silent
Australia,2001,male,15-24 years,280,20.72,Millenials
Australia,2001,male,55-74 years,296,18.9,Silent
Australia,2001,female,35-54 years,226,7.99,Boomers
Australia,2001,female,25-34 years,109,7.54,Generation X
Australia,2001,female,75+ years,39,5.76,Silent
Australia,2001,female,55-74 years,81,5.11,Silent
Australia,2001,female,15-24 years,63,4.83,Millenials
Australia,2001,female,5-14 years,4,0.3,Millenials
Australia,2001,male,5-14 years,4,0.29,Millenials
Australia,2002,male,25-34 years,452,31.54,Generation X
Australia,2002,male,35-54 years,744,26.38,Boomers
Australia,2002,male,75+ years,101,22.1,Silent
Australia,2002,male,15-24 years,246,17.92,Millenials
Australia,2002,male,55-74 years,266,16.35,Silent
Australia,2002,female,35-54 years,213,7.49,Boomers
Australia,2002,female,25-34 years,103,7.13,Generation X
Australia,2002,female,55-74 years,92,5.6,Silent
Australia,2002,female,75+ years,36,5.17,Silent
Australia,2002,female,15-24 years,58,4.41,Millenials
Australia,2002,female,5-14 years,4,0.3,Millenials
Australia,2002,male,5-14 years,4,0.29,Millenials
Australia,2003,male,25-34 years,394,27.41,Generation X
Australia,2003,male,35-54 years,654,23.02,Boomers
Australia,2003,male,75+ years,103,21.62,Silent
Australia,2003,male,15-24 years,243,17.42,Millenials
Australia,2003,male,55-74 years,284,16.89,Silent
Australia,2003,female,25-34 years,106,7.34,Generation X
Australia,2003,female,35-54 years,195,6.8,Boomers
Australia,2003,female,55-74 years,91,5.36,Silent
Australia,2003,female,15-24 years,48,3.6,Millenials
Australia,2003,female,75+ years,24,3.35,Silent
Australia,2003,female,5-14 years,7,0.53,Millenials
Australia,2003,male,5-14 years,7,0.5,Millenials
Australia,2004,male,25-34 years,386,26.78,Generation X
Australia,2004,male,75+ years,126,25.77,Silent
Australia,2004,male,35-54 years,655,22.83,Boomers
Australia,2004,male,55-74 years,293,17.02,Silent
Australia,2004,male,15-24 years,205,14.43,Millenials
Australia,2004,female,35-54 years,183,6.3,Boomers
Australia,2004,female,25-34 years,82,5.67,Generation X
Australia,2004,female,75+ years,40,5.51,Silent
Australia,2004,female,15-24 years,67,4.91,Millenials
Australia,2004,female,55-74 years,69,3.96,Silent
Australia,2004,male,5-14 years,7,0.5,Millenials
Australia,2004,female,5-14 years,1,0.08,Millenials
Australia,2006,male,35-54 years,686,23.7,Boomers
Australia,2006,male,75+ years,114,22.49,Silent
Australia,2006,male,25-34 years,277,19.2,Generation X
Australia,2006,male,55-74 years,309,17.43,Silent
Australia,2006,male,15-24 years,230,15.9,Millenials
Australia,2006,female,35-54 years,195,6.65,Boomers
Australia,2006,female,55-74 years,115,6.4,Silent
Australia,2006,female,75+ years,41,5.52,Silent
Australia,2006,female,25-34 years,74,5.12,Generation X
Australia,2006,female,15-24 years,68,4.9,Millenials
Australia,2006,male,5-14 years,7,0.5,Millenials
